tweet_id,favorites,retweets,user_followers,user_favourites,date_time
820446719150292993,0,2853,7219392,137784,2017-01-15 01:45:15
820314633777061888,3577,627,7219392,137784,2017-01-14 17:00:24
820078625395449857,21263,6942,7219392,137784,2017-01-14 01:22:35
820013781606658049,0,1307,7219392,137784,2017-01-13 21:04:55
819952236453363712,5714,1307,7219392,137784,2017-01-13 17:00:21
819924195358416896,13816,5352,7219392,137784,2017-01-13 15:08:56
819711362133872643,14460,3473,7219392,137784,2017-01-13 01:03:12
819588359383371776,10283,2179,7219392,137784,2017-01-12 16:54:26
819347104292290561,7761,1333,7219392,137784,2017-01-12 00:55:47
819238181065359361,2465,448,7219392,137784,2017-01-11 17:42:57
819227688460238848,24830,7393,7219392,137784,2017-01-11 17:01:16
819015337530290176,0,40528,7219392,137784,2017-01-11 02:57:27
819015331746349057,0,20911,7219392,137784,2017-01-11 02:57:26
819006400881917954,48494,20911,7219392,137784,2017-01-11 02:21:57
819004803107983360,92831,40528,7219392,137784,2017-01-11 02:15:36
818646164899774465,0,23091,7219392,137784,2017-01-10 02:30:30
818627210458333184,23874,8243,7219391,137784,2017-01-10 01:15:10
818614493328580609,10605,2859,7219391,137784,2017-01-10 00:24:38
818588835076603904,0,6812,7219391,137784,2017-01-09 22:42:41
818536468981415936,11731,2746,7219391,137784,2017-01-09 19:14:36
818307523543449600,0,9001,7219391,137784,2017-01-09 04:04:51
818259473185828864,11859,2534,7219391,137784,2017-01-09 00:53:55
818145370475810820,13219,2880,7219391,137784,2017-01-08 17:20:31
817908911860748288,5207,871,7219391,137784,2017-01-08 01:40:55
817827839487737858,55824,30057,7219391,137784,2017-01-07 20:18:46
817777686764523521,11509,2954,7219391,137784,2017-01-07 16:59:28
817536400337801217,12690,3359,7219391,137784,2017-01-07 01:00:41
817502432452313088,0,3757,7219391,137784,2017-01-06 22:45:43
817423860136083457,36863,16621,7219391,137784,2017-01-06 17:33:29
817415592588222464,6050,1070,7219391,137784,2017-01-06 17:00:38
817181837579653120,0,9434,7219391,137784,2017-01-06 01:31:47
817171292965273600,9395,2229,7219391,137784,2017-01-06 00:49:53
817120970343411712,13087,2903,7219391,137784,2017-01-05 21:29:55
817056546584727552,9226,1830,7219391,137784,2017-01-05 17:13:55
816829038950027264,0,5228,7219391,137784,2017-01-05 02:09:53
816816676327063552,10754,2257,7219391,137784,2017-01-05 01:20:46
816697700272001025,10560,2445,7219391,137784,2017-01-04 17:27:59
816450570814898180,32925,9001,7219391,137784,2017-01-04 01:05:59
816336735214911488,9260,2167,7219391,137784,2017-01-03 17:33:39
816091915477250048,9616,2386,7219391,137784,2017-01-03 01:20:49
816062466425819140,0,1160,7219391,137784,2017-01-02 23:23:48
816014286006976512,0,5889,7219391,137784,2017-01-02 20:12:21
815990720817401858,5385,1160,7219391,137784,2017-01-02 18:38:42
815966073409433600,24190,9434,7220087,137785,2017-01-02 17:00:46
815745968457060357,0,4587,7219391,137784,2017-01-02 02:26:09
815736392542261248,10597,2515,7219391,137784,2017-01-02 01:48:06
815639385530101762,8855,1831,7219391,137784,2017-01-01 19:22:38
815390420867969024,11147,4224,7219391,137784,2017-01-01 02:53:20
814986499976527872,8231,1435,7219391,137784,2016-12-31 00:08:17
814638523311648768,12161,3008,7219391,137784,2016-12-30 01:05:33
814578408554463233,0,6455,7219391,137784,2016-12-29 21:06:41
814530161257443328,9333,2059,7219391,137784,2016-12-29 17:54:58
814153002265309185,31020,9655,7219391,137784,2016-12-28 16:56:16
813944609378369540,0,3571,7219391,137784,2016-12-28 03:08:11
813910438903693312,10010,2094,7219391,137784,2016-12-28 00:52:25
813812741911748608,39179,15563,7219391,137784,2016-12-27 18:24:12
813800681631023104,9001,1957,7219391,137784,2016-12-27 17:36:16
813217897535406080,20156,8101,7219391,137784,2016-12-26 03:00:30
813202720496779264,9894,1998,7219391,137784,2016-12-26 02:00:11
813187593374461952,21390,4848,7219391,137784,2016-12-26 01:00:05
813172488309972993,10064,2125,7219391,137784,2016-12-26 00:00:03
813157409116065792,8361,2462,7219391,137784,2016-12-25 23:00:08
813142292504645637,9075,2622,7219391,137784,2016-12-25 22:00:04
813130366689148928,4817,492,7219391,137784,2016-12-25 21:12:41
813127251579564032,12787,3475,7219391,137784,2016-12-25 21:00:18
813112105746448384,11155,3065,7219391,137784,2016-12-25 20:00:07
813096984823349248,11350,4009,7219391,137784,2016-12-25 19:00:02
813081950185472002,10647,3077,7219392,137784,2016-12-25 18:00:17
813066809284972545,8585,2158,7219392,137784,2016-12-25 17:00:08
813051746834595840,22606,8144,7219392,137784,2016-12-25 16:00:16
812781120811126785,8168,2121,7219392,137784,2016-12-24 22:04:54
812747805718642688,0,7721,7219392,137784,2016-12-24 19:52:31
812709060537683968,7143,1592,7220088,137785,2016-12-24 17:18:34
812503143955202048,6560,1362,7219392,137784,2016-12-24 03:40:19
812466873996607488,8623,2138,7219392,137784,2016-12-24 01:16:12
812372279581671427,14789,4083,7219392,137784,2016-12-23 19:00:19
811985624773361665,7831,1559,7219392,137784,2016-12-22 17:23:53
811744202451197953,8151,1790,7219392,137784,2016-12-22 01:24:33
811647686436880384,6031,824,7219392,137784,2016-12-21 19:01:02
811627233043480576,13831,3485,7219392,137784,2016-12-21 17:39:46
811386762094317568,22563,7118,7219392,137784,2016-12-21 01:44:13
810984652412424192,5752,1590,7219392,137784,2016-12-19 23:06:23
810896069567610880,9765,1990,7219392,137784,2016-12-19 17:14:23
810657578271330305,11833,2936,7219392,137784,2016-12-19 01:26:42
810284430598270976,38293,12699,7219392,137784,2016-12-18 00:43:57
810254108431155201,15852,3729,7219392,137784,2016-12-17 22:43:27
809920764300447744,16722,4337,7219392,137784,2016-12-17 00:38:52
809808892968534016,0,5454,7219392,137784,2016-12-16 17:14:20
809448704142938112,7477,1634,7219392,137784,2016-12-15 17:23:04
809220051211603969,21530,6263,7219392,137784,2016-12-15 02:14:29
809084759137812480,14268,3895,7219392,137784,2016-12-14 17:16:53
808838249661788160,10910,3377,7219392,137784,2016-12-14 00:57:20
808733504066486276,8532,2410,7219392,137784,2016-12-13 18:01:07
808501579447930884,12193,2893,7219392,137784,2016-12-13 02:39:32
808344865868283904,45919,23091,7219392,137784,2016-12-12 16:16:49
808134635716833280,0,6635,7219392,137784,2016-12-12 02:21:26
808106460588765185,9411,2433,7219392,137784,2016-12-12 00:29:28
808001312164028416,13584,3933,7219392,137784,2016-12-11 17:31:39
807621403335917568,15751,4102,7219392,137784,2016-12-10 16:22:02
807106840509214720,121786,60305,7219393,137784,2016-12-09 06:17:20
807059379405148160,0,8174,7219393,137784,2016-12-09 03:08:45
807010152071229440,14075,4249,7220089,137785,2016-12-08 23:53:08
806629075125202948,81251,38869,7219393,137784,2016-12-07 22:38:52
806620845233815552,0,6150,7219393,137784,2016-12-07 22:06:10
806576416489959424,5237,2137,7219393,137784,2016-12-07 19:09:37
806542213899489280,11033,2635,7219393,137784,2016-12-07 16:53:43
806242860592926720,0,13034,7219393,137784,2016-12-06 21:04:11
806219024703037440,6931,1336,7219393,137784,2016-12-06 19:29:28
805958939288408065,0,5993,7219393,137784,2016-12-06 02:15:59
805932879469572096,8930,2123,7219393,137784,2016-12-06 00:32:26
805826884734976000,7117,2037,7219393,137784,2016-12-05 17:31:15
805823200554876929,0,8966,7219393,137784,2016-12-05 17:16:37
805520635690676224,6198,1839,7219393,137784,2016-12-04 21:14:20
805487436403003392,9475,2819,7219393,137784,2016-12-04 19:02:24
805207613751304193,8414,1896,7219393,137784,2016-12-04 00:30:29
804738756058218496,14860,4290,7219393,137784,2016-12-02 17:27:25
804475857670639616,6656,2236,7219393,137784,2016-12-02 00:02:45
804413760345620481,0,3578,7219393,137784,2016-12-01 19:56:00
804026241225523202,48259,18053,7219393,137784,2016-11-30 18:16:08
803773340896923648,10861,3088,7219393,137784,2016-11-30 01:31:12
803692223237865472,0,8274,7219393,137784,2016-11-29 20:08:52
803638050916102144,11891,4616,7219393,137784,2016-11-29 16:33:36
803380650405482500,8375,2070,7219393,137784,2016-11-28 23:30:47
803321560782307329,0,5924,7219393,137784,2016-11-28 19:35:59
803276597545603072,10843,2754,7219393,137784,2016-11-28 16:37:19
802952499103731712,9764,2237,7219393,137784,2016-11-27 19:09:28
802624713319034886,0,3260,7219393,137784,2016-11-26 21:26:58
802600418706604034,7697,1636,7219393,137784,2016-11-26 19:50:26
802572683846291456,9671,2794,7219393,137784,2016-11-26 18:00:13
802323869084381190,17587,6514,7219393,137784,2016-11-26 01:31:31
802265048156610565,6921,1515,7219393,137784,2016-11-25 21:37:47
802239329049477120,9814,2903,7219393,137784,2016-11-25 19:55:35
802185808107208704,0,297,7219393,137784,2016-11-25 16:22:55
801958328846974976,8347,1903,7219393,137784,2016-11-25 01:18:59
801854953262350336,1906,261,7219393,137784,2016-11-24 18:28:13
801538201127157760,8869,2293,7219393,137784,2016-11-23 21:29:33
801285448605831168,6555,925,7219393,137784,2016-11-23 04:45:12
801167903437357056,26533,6635,7219393,137784,2016-11-22 20:58:07
801127390143516673,0,4436,7219393,137784,2016-11-22 18:17:08
801115127852503040,8748,2326,7219393,137784,2016-11-22 17:28:25
800859414831898624,746,107,7219393,137784,2016-11-22 00:32:18
800855607700029440,0,1814,7219393,137784,2016-11-22 00:17:10
800751577355128832,11370,3092,7219393,137784,2016-11-21 17:23:47
800513324630806528,14217,3352,7219393,137784,2016-11-21 01:37:04
800459316964663297,10225,2400,7219393,137784,2016-11-20 22:02:27
800443802682937345,0,4811,7219393,137784,2016-11-20 21:00:48
800388270626521089,12059,3127,7219393,137784,2016-11-20 17:20:08
800188575492947969,0,4396,7219393,137784,2016-11-20 04:06:37
800141422401830912,16558,2853,7219393,137784,2016-11-20 00:59:15
800018252395122689,30727,14678,7219393,137784,2016-11-19 16:49:49
799774291445383169,0,5224,7219393,137784,2016-11-19 00:40:24
799757965289017345,9090,2410,7219393,137784,2016-11-18 23:35:32
799422933579902976,8695,2129,7219393,137784,2016-11-18 01:24:14
799308762079035393,0,6180,7219393,137784,2016-11-17 17:50:33
799297110730567681,10741,3088,7219392,137784,2016-11-17 17:04:16
799063482566066176,8766,2742,7219392,137784,2016-11-17 01:35:54
798933969379225600,14257,4995,7219392,137784,2016-11-16 17:01:16
798925684722855936,8045,1601,7219392,137784,2016-11-16 16:28:21
798705661114773508,0,7379,7219392,137784,2016-11-16 01:54:03
798701998996647937,0,8711,7219392,137784,2016-11-16 01:39:30
798697898615730177,0,7246,7219392,137784,2016-11-16 01:23:12
798694562394996736,0,5529,7219392,137784,2016-11-16 01:09:57
798686750113755136,0,2591,7219392,137784,2016-11-16 00:38:54
798682547630837760,0,5271,7219392,137784,2016-11-16 00:22:12
798673117451325440,0,6198,7219392,137784,2016-11-15 23:44:44
798665375516884993,0,4328,7219392,137784,2016-11-15 23:13:58
798644042770751489,0,2062,7219392,137784,2016-11-15 21:49:12
798628517273620480,0,2194,7219392,137784,2016-11-15 20:47:30
798585098161549313,0,6370,7219392,137784,2016-11-15 17:54:59
798576900688019456,0,6544,7219392,137784,2016-11-15 17:22:24
798340744599797760,0,3746,7219392,137784,2016-11-15 01:44:00
798209839306514432,11242,2843,7219392,137784,2016-11-14 17:03:50
797971864723324932,12620,3499,7219392,137784,2016-11-14 01:18:12
797545162159308800,15706,5416,7219392,137784,2016-11-12 21:02:38
797236660651966464,21684,7392,7219392,137784,2016-11-12 00:36:46
797165961484890113,249,30,7219392,137784,2016-11-11 19:55:50
796904159865868288,0,9927,7219392,137784,2016-11-11 02:35:32
796865951799083009,8310,2120,7219392,137784,2016-11-11 00:03:42
796759840936919040,12864,3410,7219392,137784,2016-11-10 17:02:03
796563435802726400,0,8151,7219392,137784,2016-11-10 04:01:37
796484825502875648,8216,1959,7219392,137784,2016-11-09 22:49:15
796387464403357696,11929,4644,7219392,137784,2016-11-09 16:22:22
796177847564038144,0,15950,7219392,137784,2016-11-09 02:29:25
796149749086875649,35044,15950,7219392,137784,2016-11-09 00:37:46
796125600683540480,5348,1985,7219392,137784,2016-11-08 23:01:49
796116448414461957,9844,2700,7219392,137784,2016-11-08 22:25:27
796080075804475393,9142,2585,7219392,137784,2016-11-08 20:00:55
796031486298386433,11702,4112,7219392,137784,2016-11-08 16:47:50
795464331001561088,54009,26552,7219392,137784,2016-11-07 03:14:10
795400264262053889,10942,3193,7219392,137784,2016-11-06 22:59:35
795076730285391872,17585,6045,7219392,137784,2016-11-06 01:33:58
794983741416415232,0,3756,7219392,137784,2016-11-05 19:24:28
794926597468000259,11136,2582,7219392,137784,2016-11-05 15:37:24
794355576146903043,0,11468,7219392,137784,2016-11-04 01:48:22
794332329137291264,10364,2946,7219392,137784,2016-11-04 00:15:59
794205286408003585,9959,3686,7219392,137784,2016-11-03 15:51:10
793962221541933056,18238,5454,7219392,137784,2016-11-02 23:45:19
793845145112371200,9964,2094,7219392,137784,2016-11-02 16:00:06
793614319594401792,0,3485,7219391,137784,2016-11-02 00:42:53
793601777308463104,8642,1824,7219391,137784,2016-11-01 23:53:02
793500921481273345,11590,2658,7219391,137784,2016-11-01 17:12:16
793286476301799424,26686,10268,7219391,137784,2016-11-01 03:00:09
793271401113350145,9364,2636,7219391,137784,2016-11-01 02:00:14
793256262322548741,21642,9293,7219391,137784,2016-11-01 01:00:05
793241302385262592,11398,3660,7219391,137784,2016-11-01 00:00:38
793226087023144960,10657,3192,7219391,137784,2016-10-31 23:00:11
793210959003287553,9671,3140,7219391,137784,2016-10-31 22:00:04
793195938047070209,16545,6271,7219391,137784,2016-10-31 21:00:23
793180763617361921,7496,2219,7219391,137784,2016-10-31 20:00:05
793165685325201412,10185,3098,7219391,137784,2016-10-31 19:00:10
793150605191548928,6686,1902,7219391,137784,2016-10-31 18:00:14
793135492858580992,7006,2780,7219391,137784,2016-10-31 17:00:11
793120401413079041,13752,4354,7219391,137784,2016-10-31 16:00:13
792913359805018113,15548,4484,7219391,137784,2016-10-31 02:17:31
792883833364439040,12257,4754,7219391,137784,2016-10-31 00:20:11
792773781206999040,7955,1875,7219391,137784,2016-10-30 17:02:53
792394556390137856,14604,4772,7219391,137784,2016-10-29 15:55:58
792050063153438720,7781,2004,7219391,137784,2016-10-28 17:07:05
791821351946420224,0,23432,7219392,137784,2016-10-28 01:58:16
791784077045166082,0,10757,7219392,137784,2016-10-27 23:30:09
791780927877898241,0,4226,7219392,137784,2016-10-27 23:17:38
791774931465953280,48883,24727,7219392,137784,2016-10-27 22:53:48
791672322847637504,12730,3485,7219391,137784,2016-10-27 16:06:04
791406955684368384,14212,4587,7219391,137784,2016-10-26 22:31:36
791312159183634433,9518,2833,7219390,137784,2016-10-26 16:14:55
791026214425268224,0,4584,7219390,137784,2016-10-25 21:18:40
790987426131050500,10713,2384,7219390,137784,2016-10-25 18:44:32
790946055508652032,17972,5228,7219390,137784,2016-10-25 16:00:09
790723298204217344,0,2586,7219390,137784,2016-10-25 01:14:59
790698755171364864,8872,2124,7219390,137784,2016-10-24 23:37:28
790581949425475584,22401,7990,7219390,137784,2016-10-24 15:53:19
790337589677002753,8473,2079,7219390,137784,2016-10-23 23:42:19
790277117346975746,13584,3571,7219390,137784,2016-10-23 19:42:02
790227638568808452,0,3982,7219390,137784,2016-10-23 16:25:25
789986466051088384,10012,2586,7219390,137784,2016-10-23 00:27:05
789960241177853952,0,4637,7219390,137784,2016-10-22 22:42:52
789903600034189313,11253,4599,7219390,137784,2016-10-22 18:57:48
789628658055020548,8149,1983,7219390,137784,2016-10-22 00:45:17
789599242079838210,7337,2160,7219390,137784,2016-10-21 22:48:24
789530877013393408,12737,3756,7219390,137784,2016-10-21 18:16:44
789314372632018944,9318,2563,7219390,137784,2016-10-21 03:56:25
789280767834746880,0,5511,7219390,137784,2016-10-21 01:42:53
789268448748703744,9863,2877,7219390,137784,2016-10-21 00:53:56
789137962068021249,10509,3108,7219390,137784,2016-10-20 16:15:26
788908386943430656,29640,13798,7219390,137784,2016-10-20 01:03:11
788765914992902144,29684,11468,7219390,137784,2016-10-19 15:37:03
788552643979468800,0,8032,7219390,137784,2016-10-19 01:29:35
788412144018661376,16869,5894,7219390,137784,2016-10-18 16:11:17
788178268662984705,7834,2361,7219390,137784,2016-10-18 00:41:57
788150585577050112,6654,1448,7220086,137785,2016-10-17 22:51:57
788070120937619456,0,3802,7219390,137784,2016-10-17 17:32:13
788039637453406209,6652,1477,7219391,137784,2016-10-17 15:31:05
787810552592695296,9394,3396,7219391,137784,2016-10-17 00:20:47
787717603741622272,11043,3093,7219391,137784,2016-10-16 18:11:26
787397959788929025,11735,3154,7219391,137784,2016-10-15 21:01:17
787322443945877504,8426,1939,7219391,137784,2016-10-15 16:01:13
787111942498508800,0,7460,7219391,137784,2016-10-15 02:04:45
786963064373534720,28757,8897,7219391,137784,2016-10-14 16:13:10
786729988674449408,0,2689,7219391,137784,2016-10-14 00:47:00
786709082849828864,19682,6774,7219391,137784,2016-10-13 23:23:56
786664955043049472,11538,2863,7219391,137784,2016-10-13 20:28:35
786595970293370880,10172,3448,7219391,137784,2016-10-13 15:54:28
786363235746385920,11798,3900,7219391,137784,2016-10-13 00:29:39
786286427768250368,8627,3178,7219392,137784,2016-10-12 19:24:27
786233965241827333,16563,5312,7219392,137784,2016-10-12 15:55:59
786051337297522688,1554,171,7219392,137784,2016-10-12 03:50:17
786036967502913536,0,7865,7219392,137784,2016-10-12 02:53:11
785927819176054784,12283,3519,7219392,137784,2016-10-11 19:39:28
785872687017132033,7230,2024,7219392,137784,2016-10-11 16:00:24
785639753186217984,8447,2463,7219392,137784,2016-10-11 00:34:48
785533386513321988,9857,2237,7219392,137784,2016-10-10 17:32:08
785515384317313025,6598,1397,7219392,137784,2016-10-10 16:20:36
785264754247995392,7848,1821,7219392,137784,2016-10-09 23:44:41
785170936622350336,13077,5406,7219392,137784,2016-10-09 17:31:53
784826020293709826,10949,3578,7219392,137784,2016-10-08 18:41:19
784517518371221505,9690,2819,7219392,137784,2016-10-07 22:15:26
784431430411685888,6150,1421,7219392,137784,2016-10-07 16:33:21
784183165795655680,21732,8966,7219392,137784,2016-10-07 00:06:50
784057939640352768,32324,12393,7219392,137784,2016-10-06 15:49:14
783839966405230592,32482,12016,7219392,137784,2016-10-06 01:23:05
783821107061198850,7952,2184,7219392,137784,2016-10-06 00:08:09
783695101801398276,11282,3579,7219392,137784,2016-10-05 15:47:27
783466772167098368,9128,2507,7219392,137784,2016-10-05 00:40:09
783391753726550016,18231,6129,7219392,137784,2016-10-04 19:42:03
783347506784731136,0,6235,7219392,137784,2016-10-04 16:46:14
783334639985389568,31586,13034,7219392,137784,2016-10-04 15:55:06
783085703974514689,8793,2465,7219392,137784,2016-10-03 23:25:55
782969140009107456,26038,8174,7219392,137784,2016-10-03 15:42:44
782747134529531904,8063,1551,7219392,137784,2016-10-03 01:00:34
782722598790725632,18629,5993,7219392,137784,2016-10-02 23:23:04
782598640137187329,8399,2088,7219392,137784,2016-10-02 15:10:30
782305867769217024,17996,6179,7219392,137784,2016-10-01 19:47:08
782021823840026624,0,6937,7219392,137784,2016-10-01 00:58:26
781955203444699136,11991,3728,7219392,137784,2016-09-30 20:33:43
781661882474196992,11272,3000,7219392,137784,2016-09-30 01:08:10
781655249211752448,4318,1244,7219392,137784,2016-09-30 00:41:48
781524693396357120,22388,6150,7219392,137784,2016-09-29 16:03:01
781308096455073793,7700,2823,7219392,137784,2016-09-29 01:42:20
781251288990355457,9100,2331,7219392,137784,2016-09-28 21:56:36
781163403222056960,10532,3022,7219392,137784,2016-09-28 16:07:23
780931614150983680,23331,8151,7219392,137784,2016-09-28 00:46:20
780858289093574656,7759,2212,7219392,137784,2016-09-27 19:54:58
780800785462489090,5946,1442,7219392,137784,2016-09-27 16:06:28
780601303617732608,13031,3693,7219392,137784,2016-09-27 02:53:48
780543529827336192,6793,1917,7219392,137784,2016-09-26 23:04:13
780496263422808064,0,4120,7219392,137784,2016-09-26 19:56:24
780476555013349377,0,129,7219392,137784,2016-09-26 18:38:05
780459368902959104,5694,1179,7219392,137784,2016-09-26 17:29:48
780192070812196864,9389,2478,7219392,137784,2016-09-25 23:47:39
780092040432480260,0,2549,7219392,137784,2016-09-25 17:10:10
780074436359819264,13209,5544,7219392,137784,2016-09-25 16:00:13
779834332596887552,20503,7865,7219392,137784,2016-09-25 00:06:08
779377524342161408,9510,3446,7219392,137784,2016-09-23 17:50:56
779124354206535695,0,20394,7219392,137784,2016-09-23 01:04:56
779123168116150273,12724,4033,7219392,137784,2016-09-23 01:00:13
779056095788752897,15959,5014,7219392,137784,2016-09-22 20:33:42
778990705243029504,21609,8075,7219392,137784,2016-09-22 16:13:51
778774459159379968,0,11038,7219392,137784,2016-09-22 01:54:34
778764940568104960,923,406,7219392,137784,2016-09-22 01:16:45
778748913645780993,7439,1479,7219392,137784,2016-09-22 00:13:04
778650543019483137,6229,1652,7219392,137784,2016-09-21 17:42:10
778624900596654080,5014,1122,7219392,137784,2016-09-21 16:00:17
778408200802557953,14702,4823,7219392,137784,2016-09-21 01:39:11
778396591732486144,0,13550,7219392,137784,2016-09-21 00:53:04
778383385161035776,6289,1219,7219392,137784,2016-09-21 00:00:35
778286810187399168,11210,3671,7219392,137784,2016-09-20 17:36:50
778039087836069888,9143,2918,7219392,137784,2016-09-20 01:12:28
778027034220126208,7070,1798,7219392,137784,2016-09-20 00:24:34
777953400541634568,0,3896,7219392,137784,2016-09-19 19:31:59
777885040357281792,6847,1817,7219392,137784,2016-09-19 15:00:20
777684233540206592,12099,3260,7219392,137784,2016-09-19 01:42:24
777641927919427584,0,4699,7219392,137784,2016-09-18 22:54:18
777621514455814149,9447,2757,7219392,137784,2016-09-18 21:33:11
777189768882946048,15423,4798,7219392,137784,2016-09-17 16:57:35
776819012571455488,0,15196,7219392,137784,2016-09-16 16:24:19
776813020089548800,5254,1338,7219392,137784,2016-09-16 16:00:31
776477788987613185,9544,3104,7219392,137784,2016-09-15 17:48:25
776249906839351296,0,10139,7219392,137784,2016-09-15 02:42:54
776218204058357768,32348,17657,7219392,137784,2016-09-15 00:36:55
776201521193218049,10325,2786,7219392,137784,2016-09-14 23:30:38
776113305656188928,12655,4811,7219392,137784,2016-09-14 17:40:06
776088319444877312,1976,167,7219392,137784,2016-09-14 16:00:49
775898661951791106,0,17388,7219392,137784,2016-09-14 03:27:11
775842724423557120,12608,2965,7219392,137784,2016-09-13 23:44:54
775733305207554048,14896,4436,7219392,137784,2016-09-13 16:30:07
775729183532220416,13907,5052,7219392,137784,2016-09-13 16:13:44
775364825476165632,8003,3301,7219392,137784,2016-09-12 16:05:54
775350846108426240,10930,4329,7219392,137784,2016-09-12 15:10:21
775085132600442880,16727,5224,7219392,137784,2016-09-11 21:34:30
774757898236878852,9186,1957,7219392,137784,2016-09-10 23:54:11
774639387460112384,7227,1918,7219392,137784,2016-09-10 16:03:16
774314403806253056,23408,6180,7219392,137784,2016-09-09 18:31:54
773985732834758656,11554,4296,7219392,137784,2016-09-08 20:45:53
773922284943896577,6883,1914,7219392,137784,2016-09-08 16:33:46
773704687002451968,7099,1808,7219392,137784,2016-09-08 02:09:06
773670353721753600,5725,1433,7219392,137784,2016-09-07 23:52:41
773547596996571136,23725,6812,7219392,137784,2016-09-07 15:44:53
773336787167145985,0,5629,7219392,137784,2016-09-07 01:47:12
773308824254029826,24977,8247,7219392,137784,2016-09-06 23:56:05
773247561583001600,10123,3546,7219392,137784,2016-09-06 19:52:39
773191612633579521,10745,4536,7219392,137784,2016-09-06 16:10:20
772877495989305348,9236,4282,7219392,137784,2016-09-05 19:22:09
772826264096874500,8575,2566,7219392,137784,2016-09-05 15:58:34
772615324260794368,0,3713,7219393,137784,2016-09-05 02:00:22
772581559778025472,6960,1863,7219393,137784,2016-09-04 23:46:12
772193107915964416,6459,1527,7219393,137784,2016-09-03 22:02:38
772152991789019136,4061,1236,7219393,137784,2016-09-03 19:23:13
772117678702071809,4028,804,7219393,137784,2016-09-03 17:02:54
772114945936949249,2912,520,7219393,137784,2016-09-03 16:52:02
772102971039580160,4309,1017,7219393,137784,2016-09-03 16:04:27
771908950375665664,7062,2094,7219393,137784,2016-09-03 03:13:29
771770456517009408,12907,3746,7219393,137784,2016-09-02 18:03:10
771500966810099713,8886,2889,7219393,137784,2016-09-02 00:12:18
771380798096281600,11314,5629,7219393,137784,2016-09-01 16:14:48
771171053431250945,0,8341,7219393,137784,2016-09-01 02:21:21
771136648247640064,9878,3226,7219392,137784,2016-09-01 00:04:38
771102124360998913,6696,1577,7219392,137784,2016-08-31 21:47:27
771014301343748096,7381,1824,7219392,137784,2016-08-31 15:58:28
770787852854652928,5333,1349,7219393,137784,2016-08-31 00:58:39
770772759874076672,5576,1561,7219393,137784,2016-08-30 23:58:40
770655142660169732,7870,1916,7219393,137784,2016-08-30 16:11:18
770414278348247044,6760,2269,7219393,137784,2016-08-30 00:14:12
770293558247038976,6700,1643,7219393,137784,2016-08-29 16:14:30
770093767776997377,0,3346,7219393,137784,2016-08-29 03:00:36
770069151037685760,8145,2538,7219393,137784,2016-08-29 01:22:47
769940425801170949,33799,10633,7219393,137784,2016-08-28 16:51:16
769695466921623552,6868,1833,7219393,137784,2016-08-28 00:37:54
769335591808995329,0,8454,7219393,137784,2016-08-27 00:47:53
769212283578875904,5782,1890,7219393,137784,2016-08-26 16:37:54
768970937022709760,15476,7204,7219393,137784,2016-08-26 00:38:52
768909767477751808,0,2983,7219393,137784,2016-08-25 20:35:48
768855141948723200,4506,982,7219393,137784,2016-08-25 16:58:45
768609597686943744,4419,1335,7219393,137784,2016-08-25 00:43:02
768596291618299904,5391,1405,7219393,137784,2016-08-24 23:50:10
768554158521745409,0,6403,7219393,137784,2016-08-24 21:02:45
768473857036525572,14622,3778,7219393,137784,2016-08-24 15:43:39
768193404517830656,11703,3896,7219393,137784,2016-08-23 21:09:14
767884188863397888,5094,1546,7219393,137784,2016-08-23 00:40:31
767754930266464257,17205,5924,7219394,137784,2016-08-22 16:06:54
767500508068192258,8034,2563,7219394,137784,2016-08-21 23:15:55
767191397493538821,13185,4196,7219394,137784,2016-08-21 02:47:37
767122157629476866,10868,3140,7219394,137784,2016-08-20 22:12:29
766864461642756096,0,6233,7219394,137784,2016-08-20 05:08:29
766793450729734144,5456,1493,7219394,137784,2016-08-20 00:26:19
766714921925144576,2791,423,7219394,137784,2016-08-19 19:14:16
766693177336135680,4326,868,7219394,137784,2016-08-19 17:47:52
766423258543644672,6458,1754,7219394,137784,2016-08-18 23:55:18
766313316352462849,7274,2074,7219394,137784,2016-08-18 16:38:26
766078092750233600,0,2854,7219394,137784,2016-08-18 01:03:45
766069199026450432,4591,956,7219394,137784,2016-08-18 00:28:24
766008592277377025,4004,540,7219394,137784,2016-08-17 20:27:34
765719909049503744,7773,2370,7219394,137784,2016-08-17 01:20:27
765669560888528897,5570,1336,7219394,137784,2016-08-16 22:00:23
765395769549590528,28285,3726,7219394,137784,2016-08-16 03:52:26
765371061932261376,7601,2366,7219394,137784,2016-08-16 02:14:15
765222098633691136,12462,3713,7219394,137784,2016-08-15 16:22:20
764857477905154048,6890,1947,7219394,137784,2016-08-14 16:13:27
764259802650378240,6487,1667,7219394,137784,2016-08-13 00:38:30
763956972077010945,792,59,7219394,137784,2016-08-12 04:35:10
763837565564780549,13530,4584,7219394,137784,2016-08-11 20:40:41
763183847194451968,5797,1620,7219394,137784,2016-08-10 01:23:03
763167063695355904,0,3318,7219394,137784,2016-08-10 00:16:21
763103485927849985,7888,2497,7219394,137784,2016-08-09 20:03:43
762699858130116608,13054,3982,7219394,137784,2016-08-08 17:19:51
762471784394268675,12107,7144,7219394,137784,2016-08-08 02:13:34
762464539388485633,11088,4637,7220090,137785,2016-08-08 01:44:46
